order_id,delivery_status,delivery_time,rider_id
6052,Delivered,01:27:43,70
8137,Delivered,15:38:55,16
7013,Delivered,20:44:10,38
2559,Delivered,17:03:26,30
6543,Delivered,12:47:42,1
5672,In transit,,34
3039,In transit,,41
3596,Delivered,23:04:12,67
4610,Delivered,19:48:19,27
6734,Delivered,14:37:16,44
2061,Delivered,21:28:58,5
7905,Delivered,10:38:11,4
2999,Delivered,19:22:26,48
7711,Delivered,13:29:38,40
2081,Failed,,60
1905,Delivered,22:05:04,31
8014,Delivered,08:53:49,53
166,Delivered,12:48:43,14
7391,Delivered,14:10:10,61
4545,Delivered,07:18:29,64
1215,Delivered,11:27:52,66
1135,Delivered,20:02:10,44
410,Delivered,00:29:36,39
3824,Delivered,06:37:00,55
474,Delivered,20:45:28,53
4754,Delivered,15:48:17,69
2988,Delivered,19:41:33,1
3555,Delivered,17:10:21,40
7967,Delivered,14:38:32,69
7856,Delivered,15:39:15,19
1111,Delivered,03:21:01,45
8582,Delivered,15:24:00,28
6272,Delivered,22:45:41,28
8601,Delivered,14:01:40,10
6278,Delivered,12:54:10,59
7918,In transit,,24
1987,Delivered,15:47:52,30
1981,Delivered,02:49:01,36
4938,Delivered,16:47:22,46
2169,In transit,,40
4101,Delivered,18:37:24,15
3130,Delivered,13:39:47,8
8858,Delivered,15:31:05,6
2419,Delivered,14:05:48,46
5185,Delivered,00:13:36,30
6487,Delivered,11:39:36,12
3693,Delivered,12:39:57,52
919,Delivered,14:41:46,45
1673,Delivered,10:41:03,5
5801,Delivered,23:25:17,50
2762,Delivered,19:12:43,15
165,Delivered,15:05:50,28
5591,In transit,,2
7386,In transit,,59
1993,In transit,,37
7447,In transit,,61
7395,Delivered,21:06:59,55
4175,Failed,,1
6582,Delivered,21:21:53,44
1734,Delivered,23:23:59,1
7172,Failed,,33
1733,In transit,,64
7677,Delivered,22:02:25,15
1456,Delivered,21:30:50,64
6541,Delivered,13:41:17,14
2081,Delivered,14:47:23,11
2858,Delivered,22:40:45,7
7275,Delivered,18:47:13,65
1415,Delivered,02:53:02,15
2183,In transit,,10
4928,Delivered,11:56:35,44
575,Delivered,18:27:43,34
48,In transit,,10
7997,Delivered,12:49:17,1
6132,Delivered,11:38:54,2
5546,Delivered,07:28:33,61
5053,Delivered,17:21:34,60
6033,In transit,,47
2686,Delivered,12:13:19,52
7345,Delivered,21:37:11,30
8070,Delivered,22:47:49,68
7428,In transit,,13
6814,Delivered,22:00:13,9
7265,Delivered,12:42:26,38
6703,Delivered,23:15:19,40
7834,Delivered,13:46:54,55
5471,Delivered,00:19:49,6
7776,Delivered,19:59:14,16
4366,Delivered,23:52:52,8
3794,In transit,,58
1570,Failed,,5
211,Delivered,10:38:56,25
7045,Delivered,09:00:07,63
6722,Delivered,15:03:06,13
1461,Delivered,08:18:32,1
6481,Delivered,22:07:48,61
3197,Delivered,07:35:04,70
6274,Delivered,15:53:17,19
6591,In transit,,51
5517,Failed,,21
5962,Delivered,14:56:23,20
4579,Delivered,09:36:27,13
3205,In transit,,62
2763,Delivered,06:58:48,9
6518,Delivered,11:18:24,44
7477,Delivered,12:45:19,33
7936,Delivered,18:19:19,35
1835,In transit,,17
4947,Delivered,19:05:11,70
8677,Delivered,23:30:17,32
8473,Delivered,09:29:53,62
4730,Delivered,13:22:39,1
2389,Delivered,03:00:41,68
3376,Delivered,12:17:00,63
576,Delivered,18:00:03,15
651,Delivered,15:34:01,29
8569,Delivered,00:04:29,31
5876,In transit,,8
3603,Delivered,19:31:23,52
5553,Delivered,13:04:41,38
8697,Delivered,22:19:21,1
4614,Delivered,11:08:02,45
2553,Failed,,25
5896,Delivered,19:04:23,66
821,Delivered,14:04:02,13
6844,Delivered,14:59:44,37
7731,Failed,,27
316,Delivered,22:28:44,45
2610,Delivered,12:00:39,39
4642,Delivered,12:59:23,63
2691,In transit,,42
8725,Delivered,23:03:45,64
5928,Delivered,23:12:28,29
4703,Delivered,06:55:47,58
4690,In transit,,43
7533,In transit,,35
8231,Delivered,15:23:52,18
8941,Delivered,23:44:15,59
3979,Delivered,00:46:16,34
4975,Delivered,13:45:45,57
3002,Delivered,09:25:55,10
2148,Delivered,01:41:43,55
2987,Delivered,20:53:48,65
970,Delivered,14:36:41,48
2341,Delivered,23:12:35,53
7547,Delivered,12:03:53,54
1174,In transit,,4
5268,Delivered,19:21:38,19
6797,Delivered,00:14:38,62
6637,Failed,,23
4746,Delivered,13:58:22,47
4042,Delivered,23:04:32,19
5433,Delivered,19:10:57,31
8961,Delivered,17:20:57,39
4072,In transit,,41
6433,In transit,,50
4242,Delivered,02:56:15,2
393,Delivered,14:58:42,15
1450,Delivered,00:27:31,60
3134,Delivered,14:23:49,57
7301,Delivered,21:58:33,20
5823,Delivered,08:26:27,59
8553,Delivered,09:24:40,26
207,In transit,,19
2782,Delivered,19:47:14,22
1855,In transit,,22
7973,Delivered,11:26:29,57
8820,Delivered,14:25:59,47
681,Delivered,20:29:52,27
2027,Delivered,19:52:48,30
3744,Delivered,22:12:43,38
8080,In transit,,65
3087,Delivered,12:39:34,51
1415,In transit,,48
3942,Delivered,12:20:42,38
5315,Delivered,11:51:10,41
3565,In transit,,49
5905,Delivered,00:35:19,30
5167,Delivered,13:18:13,31
7725,Delivered,13:17:38,22
4187,Delivered,23:43:04,55
5848,Delivered,14:54:40,18
243,Delivered,08:21:28,57
5366,Delivered,21:04:27,55
4725,Delivered,12:13:55,68
3135,Delivered,07:17:59,1
2994,Delivered,12:03:08,19
3142,In transit,,44
2703,Delivered,14:24:53,58
1486,In transit,,33
5242,Delivered,21:22:17,55
5816,Delivered,18:24:42,59
5229,Delivered,20:39:31,63
5916,Delivered,22:36:08,33
3638,Delivered,17:46:40,29
3139,Delivered,22:40:00,43
7725,Delivered,15:17:38,30
2318,Delivered,03:27:12,21
5298,Delivered,18:42:52,58
6453,In transit,,36
3941,Delivered,01:23:25,28
3903,Delivered,08:34:54,31
3882,Delivered,12:27:58,41
3654,Failed,,2
1695,In transit,,61
3217,Delivered,15:14:58,20
7964,Delivered,14:34:59,37
6799,Failed,,25
8363,In transit,,65
6126,Delivered,09:40:12,35
2137,Delivered,17:32:08,70
6007,Delivered,11:23:27,48
8152,Delivered,18:55:22,59
7799,Delivered,10:44:35,64
3285,Delivered,14:08:52,21
8549,Failed,,32
3723,Delivered,12:33:06,8
4163,Delivered,16:57:43,29
8233,In transit,,19
6665,Delivered,18:21:01,59
3936,Delivered,21:33:56,6
4730,Delivered,13:22:39,7
1194,Failed,,46
7761,Delivered,00:06:50,64
6451,Delivered,02:32:11,12
5343,Delivered,13:16:57,25
2398,Delivered,18:28:26,59
450,Delivered,12:46:27,38
8814,Delivered,09:55:30,69
5436,Delivered,23:53:46,45
7431,Delivered,03:20:49,31
4526,Delivered,12:06:14,66
3839,In transit,,18
6596,Delivered,19:52:23,49
6525,Delivered,22:46:11,35
2681,Delivered,18:16:49,50
5084,In transit,,38
3210,In transit,,43
7747,In transit,,14
4050,Delivered,10:28:34,27
7925,Delivered,19:58:01,5
1666,Delivered,10:34:19,49
7036,Delivered,03:00:54,53
703,Delivered,13:03:03,44
4561,Delivered,22:21:25,69
2056,Delivered,16:49:20,18
1128,In transit,,69
3081,Failed,,4
2567,Failed,,62
7558,Delivered,23:30:48,63
8327,Delivered,19:11:55,6
573,Delivered,20:13:37,20
1167,Delivered,15:12:27,34
1464,Delivered,19:17:03,39
2319,Delivered,12:34:26,29
2131,Delivered,15:42:29,34
1687,Delivered,17:32:07,56
1103,Delivered,16:08:36,21
5500,Delivered,17:07:23,54
5610,Delivered,06:47:11,7
3626,Delivered,13:48:11,41
4754,Delivered,14:48:17,54
2013,In transit,,12
2808,Delivered,16:30:48,53
4639,Delivered,13:19:24,44
1364,Delivered,16:11:59,27
8971,Delivered,10:59:21,57
7370,Delivered,19:19:30,64
1361,Delivered,21:14:52,69
8787,Failed,,58
2388,In transit,,67
397,Delivered,14:55:40,3
4333,Delivered,01:42:10,49
2282,Delivered,22:27:45,61
694,Delivered,21:06:45,48
1937,Failed,,34
1013,Delivered,19:15:09,67
2563,Delivered,09:18:04,62
8102,Delivered,18:21:29,55
5559,Delivered,15:09:26,37
2477,Delivered,16:18:08,11
255,Delivered,21:51:47,65
4134,Delivered,11:32:03,26
2888,In transit,,11
8745,Delivered,20:58:15,2
4860,Delivered,15:58:00,2
5154,Delivered,01:51:51,56
6714,Delivered,09:49:22,69
7859,Delivered,16:12:09,4
2589,Delivered,21:20:31,60
7663,Delivered,16:23:15,9
5128,Delivered,19:07:42,33
2126,Delivered,14:34:12,48
4005,Delivered,08:06:02,44
4541,Delivered,11:32:07,18
1486,Delivered,16:03:50,58
8559,Delivered,02:31:47,28
5187,Delivered,07:47:59,69
8792,Delivered,08:16:44,19
398,Delivered,10:29:54,62
3277,Delivered,10:05:14,32
6657,Delivered,19:31:31,51
5643,Delivered,13:18:50,41
2352,Delivered,10:15:55,64
2369,Delivered,13:27:03,36
2511,Delivered,00:16:19,52
4863,Delivered,10:29:40,35
2524,Delivered,12:32:20,67
4385,Delivered,19:24:09,51
2748,In transit,,4
1756,Delivered,12:38:48,39
7771,Delivered,13:28:42,4
1642,Delivered,13:11:52,57
1756,Delivered,10:38:48,3
8656,Delivered,17:30:46,26
3354,Delivered,23:31:28,23
2292,In transit,,17
288,Delivered,08:56:15,35
8496,Delivered,22:22:35,23
2369,Delivered,15:27:03,22
6403,Delivered,22:50:18,42
11,Delivered,12:58:59,43
8264,In transit,,26
4688,Delivered,01:10:53,42
5719,Delivered,19:06:23,43
8172,Delivered,10:06:21,47
3088,Delivered,20:00:08,44
4053,In transit,,24
5174,Delivered,18:18:07,20
1638,Delivered,23:08:33,5
1303,Delivered,20:02:14,17
2855,Delivered,08:13:03,33
2593,In transit,,1
6687,In transit,,63
292,Delivered,13:22:37,19
3188,In transit,,31
8859,Delivered,23:35:08,30
5416,Delivered,15:17:42,25
4624,Delivered,14:23:25,37
6321,Delivered,11:02:17,55
5110,Delivered,09:09:20,15
4969,Delivered,17:25:14,54
8669,Delivered,23:20:48,38
1996,Delivered,03:49:38,59
4157,Delivered,01:18:05,28
7006,Delivered,08:55:55,70
7123,Failed,,56
6639,Delivered,12:19:55,31
4206,Delivered,19:26:07,62
7005,In transit,,25
7533,Delivered,16:23:52,53
4444,Delivered,10:54:00,10
6771,Delivered,19:51:44,57
7316,Delivered,13:23:01,23
5180,Delivered,10:10:29,19
8786,In transit,,40
5380,Delivered,11:25:17,16
7404,Delivered,18:22:25,44
6075,Delivered,19:37:39,50
575,Delivered,22:27:43,62
1500,Delivered,18:54:25,68
3034,Delivered,15:51:33,44
3712,Delivered,18:54:04,39
1459,In transit,,40
6345,Delivered,13:20:02,32
1528,Delivered,10:40:40,35
3216,Delivered,18:30:37,65
319,Delivered,21:48:34,55
1116,Delivered,14:54:51,33
1851,Delivered,08:30:37,35
1934,Delivered,22:49:24,34
7843,Delivered,18:52:29,39
8367,Delivered,15:50:54,13
4270,Delivered,16:31:50,41
8052,Delivered,11:32:16,64
4349,Delivered,16:18:50,62
1972,Delivered,14:54:27,62
8878,Delivered,21:39:03,68
3075,Delivered,03:37:27,16
390,Delivered,20:32:54,11
765,Delivered,19:37:24,41
6138,Failed,,8
2766,Delivered,00:39:57,45
1371,In transit,,16
8370,Delivered,01:15:18,35
5282,Delivered,20:21:02,35
8196,Delivered,15:19:14,45
5636,Delivered,00:08:13,31
6776,Delivered,14:15:43,70
8315,Delivered,02:21:29,49
1787,Delivered,21:43:26,51
5103,Delivered,14:59:32,33
4694,Delivered,15:48:07,10
3424,Delivered,13:20:33,68
7325,Delivered,19:02:49,39
8210,Delivered,10:31:54,9
1765,Delivered,02:57:56,54
8990,Delivered,10:53:26,28
232,In transit,,13
4549,Delivered,00:51:40,50
2970,In transit,,54
4296,Delivered,00:57:59,3
2135,In transit,,58
4568,Delivered,12:31:58,58
5342,In transit,,37
593,Delivered,07:51:49,54
7543,In transit,,58
8497,In transit,,21
407,Delivered,18:37:08,35
7413,Delivered,07:41:11,9
407,Delivered,14:37:08,17
7922,In transit,,60
3906,Delivered,17:20:17,69
6812,In transit,,22
5884,Delivered,22:36:17,38
3578,Delivered,03:02:57,53
2624,Delivered,19:33:27,44
4802,Delivered,13:35:46,17
2107,Delivered,20:46:13,59
7688,Delivered,23:21:52,16
2068,Delivered,15:00:35,31
2699,Delivered,10:44:14,69
4633,Delivered,14:22:04,7
1827,Delivered,18:19:31,3
2601,Delivered,15:16:23,23
3407,Delivered,21:53:35,28
570,Delivered,02:30:28,41
7157,Delivered,09:28:10,15
2683,Delivered,12:57:48,26
8307,Delivered,15:09:10,70
7919,Delivered,22:25:33,65
3981,Delivered,22:00:52,43
8287,Delivered,12:34:06,10
3615,Delivered,22:01:35,48
5259,Delivered,09:41:51,4
5901,Delivered,15:02:09,56
8110,In transit,,39
6280,Delivered,22:51:09,70
6691,Delivered,10:46:48,43
5466,Delivered,07:07:13,27
6093,In transit,,20
1152,Delivered,10:02:51,8
8831,Delivered,23:09:59,68
2893,Delivered,13:13:41,55
8071,Delivered,17:25:21,64
8794,Delivered,01:11:37,37
8352,Delivered,13:12:41,1
5733,Delivered,17:14:39,38
528,Delivered,21:46:48,48
3802,Delivered,09:08:50,45
5299,Delivered,08:58:57,25
4289,In transit,,11
3123,Delivered,16:28:24,57
8386,Delivered,14:29:07,21
5845,Delivered,19:00:37,33
1085,Delivered,20:53:42,70
148,Delivered,21:06:48,5
5424,Delivered,12:25:48,28
6725,Delivered,12:04:16,14
6190,Delivered,19:51:34,17
1178,In transit,,43
1315,Delivered,18:32:34,9
3392,In transit,,64
118,Delivered,09:32:26,48
2828,Delivered,15:24:18,27
7608,Delivered,10:59:45,67
7000,Delivered,10:14:12,46
6706,Delivered,23:58:30,42
2361,Delivered,20:15:17,12
5422,Delivered,12:10:13,43
7279,Delivered,13:16:56,59
8073,Delivered,21:16:28,28
3051,Delivered,00:19:15,22
5254,Delivered,11:26:22,11
1481,Delivered,22:12:31,56
3436,Delivered,12:08:33,25
6513,Delivered,10:34:34,17
6754,In transit,,39
162,Delivered,11:58:52,48
7680,Delivered,16:25:25,37
546,Delivered,23:37:00,37
6476,Delivered,23:30:16,7
5207,Delivered,20:07:07,18
7288,Delivered,10:42:18,45
1430,Delivered,10:56:55,31
7001,Delivered,17:59:36,12
3742,Delivered,20:09:25,32
5815,In transit,,66
8339,Delivered,20:16:09,19
3985,Delivered,08:15:16,60
347,Delivered,12:19:40,55
685,Delivered,19:31:57,29
4319,In transit,,17
2826,Delivered,20:31:50,46
4190,Delivered,01:16:42,50
3346,Delivered,12:33:57,56
7791,Delivered,15:03:38,38
8108,Delivered,06:05:37,11
1653,Delivered,18:21:16,22
8355,Delivered,03:26:50,47
6860,Delivered,07:59:13,53
1052,Delivered,20:48:11,20
538,In transit,,70
1271,In transit,,3
5392,Delivered,08:04:09,63
7969,Delivered,12:09:31,52
3699,In transit,,23
2757,Delivered,11:05:17,23
6367,In transit,,65
2908,Delivered,14:39:01,3
3349,Delivered,00:59:43,52
5771,Delivered,21:28:44,3
8100,Delivered,17:41:43,58
6565,In transit,,22
372,Delivered,15:24:37,57
2822,Delivered,15:32:20,68
8831,Delivered,23:09:59,45
6433,Delivered,00:27:31,49
6252,Delivered,15:39:38,32
4099,Delivered,10:20:42,53
642,Delivered,13:50:30,39
6675,Delivered,18:59:05,67
1150,Delivered,09:18:49,49
43,Delivered,09:00:24,66
8793,Delivered,23:55:32,53
7946,In transit,,43
3793,Delivered,21:50:49,26
5867,In transit,,7
7678,Delivered,02:29:07,63
1641,Delivered,14:55:12,16
6079,Delivered,16:59:25,63
3114,Delivered,23:13:02,46
3827,Delivered,00:20:01,17
5125,In transit,,69
362,Delivered,21:13:23,1
124,Delivered,14:39:59,43
3263,Delivered,15:50:06,30
7475,Delivered,22:23:28,24
6173,Delivered,23:12:52,39
2228,Failed,,15
8437,Delivered,13:13:03,36
4866,Delivered,10:53:57,61
6453,Failed,,1
4206,Failed,,14
3581,Delivered,11:35:01,58
8694,Delivered,15:19:57,68
8008,Delivered,23:03:48,31
2853,In transit,,59
6920,Failed,,19
654,Delivered,15:45:33,24
8482,Delivered,21:45:24,41
7643,Delivered,20:47:30,18
2328,Delivered,23:32:36,31
3837,Delivered,09:52:26,31
375,Delivered,14:05:07,2
4201,Delivered,08:24:37,22
3221,Delivered,18:28:56,54
5517,In transit,,63
7120,Delivered,09:28:20,19
3581,Delivered,11:35:01,68
7338,Delivered,12:23:19,61
1185,Delivered,20:40:57,55
3434,In transit,,41
8065,In transit,,1
3324,Delivered,19:39:31,33
2464,Delivered,22:36:51,58
7232,Delivered,01:22:54,11
6396,Delivered,00:03:24,64
7010,Delivered,20:42:34,3
4899,Delivered,13:04:37,67
23,Delivered,12:01:12,68
354,Delivered,20:15:03,12
6527,Delivered,22:44:14,9
2478,Delivered,23:37:24,35
1476,Delivered,00:35:41,52
5789,Delivered,00:55:01,48
7166,Delivered,13:21:20,50
5646,Delivered,21:11:25,51
6303,Delivered,20:42:58,16
4437,Delivered,19:41:54,47
2257,Delivered,22:17:59,19
7248,Delivered,23:57:37,4
4117,In transit,,54
4434,Delivered,20:52:01,14
8470,Delivered,16:36:43,18
5108,Delivered,01:03:08,33
7265,Delivered,08:42:26,10
7490,In transit,,62
5446,Delivered,19:33:32,42
4795,Delivered,22:55:37,57
4264,In transit,,70
1983,Delivered,21:27:00,49
5859,Delivered,17:42:12,33
964,Delivered,15:45:54,34
8458,Delivered,08:13:33,55
2415,Delivered,02:49:50,21
2624,Delivered,16:33:27,29
3418,In transit,,35
92,Delivered,20:43:08,27
6271,Delivered,10:46:21,46
801,Delivered,17:17:04,3
8374,Delivered,12:53:34,59
5371,Failed,,12
4007,Delivered,19:51:19,15
3795,Delivered,16:21:58,14
4564,Delivered,18:48:24,19
3551,Failed,,5
3831,Delivered,17:34:05,44
4661,Delivered,17:14:44,4
2973,Delivered,18:50:51,26
3855,In transit,,69
4787,Failed,,18
1415,Delivered,00:53:02,67
1457,Delivered,22:52:07,23
2151,In transit,,20
4003,Delivered,17:45:10,39
4091,Delivered,15:56:02,63
5671,Delivered,16:33:22,62
17,Delivered,06:26:41,5
5867,In transit,,34
407,Delivered,16:37:08,14
8177,Delivered,13:41:36,44
5755,Delivered,21:04:48,69
1473,Delivered,15:14:26,67
6488,Delivered,11:43:31,18
7366,In transit,,52
3489,In transit,,43
1241,Delivered,08:31:29,62
408,Delivered,20:44:00,44
8497,Delivered,11:36:46,33
5266,Delivered,12:01:04,21
6477,In transit,,8
7256,Delivered,11:16:43,18
4832,In transit,,29
7012,Delivered,14:31:33,14
8557,Delivered,13:47:16,60
7676,Delivered,13:36:23,39
4469,Delivered,19:27:13,38
4900,Failed,,6
6154,Failed,,39
4340,Delivered,15:49:04,15
8892,Delivered,14:44:29,67
7980,Failed,,27
5589,Delivered,20:36:27,27
8105,Delivered,23:53:23,69
8305,Delivered,19:21:54,28
1702,In transit,,13
3298,Failed,,18
11,Delivered,08:58:59,30
1938,Delivered,21:44:34,30
1707,Delivered,10:31:04,3
2563,Delivered,13:18:04,43
566,Delivered,23:18:54,58
5654,In transit,,47
4050,Delivered,11:28:34,20
7281,In transit,,6
8686,Delivered,20:27:57,14
64,Delivered,17:47:58,9
7492,Delivered,20:49:08,53
4079,In transit,,30
1433,Delivered,01:03:14,59
1282,Failed,,70
4213,Delivered,09:28:05,64
6674,Delivered,18:24:19,3
3137,Delivered,12:26:29,44
8618,Delivered,12:06:22,30
6499,Delivered,13:04:10,46
6954,In transit,,29
8902,In transit,,3
2210,Delivered,03:56:00,21
3567,Delivered,19:55:21,4
8650,Failed,,34
1053,Delivered,18:30:51,42
5304,Delivered,10:56:38,65
5127,Delivered,13:12:38,52
6819,Delivered,19:22:16,56
2960,Delivered,16:17:18,59
1035,Delivered,10:52:07,27
3,Delivered,09:20:08,6
3389,In transit,,6
2924,In transit,,47
6342,Delivered,10:32:10,67
3665,Delivered,09:37:57,54
3823,In transit,,38
5149,Delivered,11:14:36,51
4785,Delivered,20:01:37,70
5502,In transit,,23
6421,Delivered,08:01:46,36
4425,Delivered,01:42:38,29
4727,Delivered,20:59:35,65
1528,Delivered,09:40:40,60
4326,Delivered,09:19:28,48
6628,Delivered,10:31:21,55
6304,Delivered,13:56:14,46
5036,In transit,,58
2083,Delivered,16:22:29,62
7124,Delivered,22:07:14,17
8198,Delivered,19:42:19,25
8056,Delivered,15:20:16,53
4056,Delivered,18:13:26,3
3707,Delivered,15:59:26,20
5255,Delivered,19:14:44,67
2157,Delivered,14:17:27,62
4673,In transit,,55
5217,In transit,,45
1937,Delivered,18:19:43,10
515,Delivered,17:35:52,62
2506,Delivered,12:33:54,31
5745,Delivered,11:22:21,65
8712,Delivered,12:22:10,36
2042,Delivered,11:24:06,29
5473,Delivered,09:42:33,35
6467,Delivered,16:51:11,30
5851,Delivered,19:21:12,12
2757,Delivered,10:05:17,24
3809,Failed,,29
5547,Delivered,10:01:10,51
3806,Delivered,17:22:49,15
4599,Delivered,20:19:13,47
5299,Delivered,11:58:57,39
7566,Delivered,12:20:21,19
8545,Delivered,23:38:13,24
7172,Delivered,00:48:20,54
6618,Delivered,09:02:13,54
4344,Delivered,19:09:12,26
2748,Delivered,20:33:09,17
2306,Delivered,13:56:06,34
573,In transit,,41
1618,Delivered,18:17:16,49
7629,Delivered,13:43:39,4
6186,Delivered,02:50:35,68
1666,Delivered,06:34:19,62
5944,In transit,,29
4900,Delivered,15:52:40,44
2255,Delivered,02:51:16,62
7693,Delivered,11:33:14,62
3111,Delivered,01:33:09,58
5961,In transit,,1
6840,Delivered,22:05:37,63
8841,Failed,,52
1203,Delivered,20:44:54,47
4289,Delivered,19:23:12,48
5567,Delivered,01:55:24,29
6485,Delivered,20:00:46,32
2436,In transit,,3
1574,Delivered,12:36:24,63
3230,Delivered,06:30:43,46
702,Delivered,14:05:25,64
6034,Delivered,17:52:01,7
1403,Delivered,16:53:14,68
7609,Delivered,17:23:44,29
5215,Delivered,02:59:40,12
4907,Delivered,16:52:47,49
4959,Delivered,20:23:27,43
2075,Delivered,20:16:57,59
3622,Delivered,14:01:22,61
4161,Delivered,14:03:37,30
1431,Delivered,19:22:57,51
6323,Delivered,18:46:36,17
3846,In transit,,18
1239,Delivered,18:01:26,29
5008,Delivered,19:30:23,52
2849,In transit,,7
4226,In transit,,68
1144,Delivered,01:07:14,31
8847,In transit,,42
1088,Delivered,13:49:14,1
1550,Delivered,18:50:45,13
1492,Delivered,17:37:21,1
2731,Delivered,19:43:28,42
6903,In transit,,3
7897,Failed,,15
4645,Delivered,16:24:56,32
63,Failed,,58
7680,Delivered,18:25:25,13
2233,Delivered,09:48:50,57
4098,Delivered,16:17:28,69
1911,Delivered,12:25:06,44
4959,Delivered,16:23:27,69
4165,Delivered,18:41:03,53
3342,In transit,,66
5785,Delivered,22:48:06,21
1108,Failed,,42
5581,Delivered,02:27:15,9
4501,Delivered,16:52:10,5
3925,Delivered,12:54:17,58
8201,Delivered,20:42:49,18
3354,Failed,,52
4196,Delivered,12:53:39,13
6993,Delivered,09:31:04,20
3168,Delivered,22:34:03,65
4738,Delivered,23:12:09,37
3758,Delivered,10:18:19,51
2693,In transit,,37
6087,Delivered,17:56:35,55
6456,In transit,,57
4642,Delivered,12:59:23,34
2261,Delivered,10:39:15,2
426,Failed,,16
3628,Delivered,21:09:43,30
4921,Failed,,14
1553,Delivered,21:55:17,70
7015,Failed,,69
4678,Delivered,10:07:03,7
3583,In transit,,45
8600,Delivered,08:03:00,14
7211,Delivered,23:19:25,30
6799,Delivered,18:27:48,42
2534,Delivered,02:04:02,22
456,Delivered,07:31:55,10
286,Delivered,21:45:18,7
2979,Delivered,20:45:58,3
4227,Delivered,21:35:10,6
1486,Delivered,18:03:50,13
916,Delivered,22:06:31,60
3102,Delivered,20:08:38,61
986,Delivered,12:22:19,24
5200,Delivered,13:18:49,68
7942,Delivered,22:15:12,63
1156,Failed,,2
1392,Delivered,20:07:05,61
2070,In transit,,23
2179,Delivered,13:59:11,55
327,Delivered,11:35:23,22
7377,Delivered,13:04:16,24
1400,In transit,,68
4043,Delivered,14:00:17,1
373,In transit,,17
8321,In transit,,30
1404,Delivered,21:39:47,52
3632,Failed,,24
5193,Failed,,37
3477,Failed,,47
7260,In transit,,11
5305,Delivered,16:04:38,28
2631,Delivered,12:51:29,63
3295,Delivered,13:55:44,33
3559,Delivered,22:50:03,1
1875,Delivered,12:45:44,43
6048,Delivered,16:16:27,39
7492,Delivered,01:49:08,20
8534,In transit,,47
6598,Delivered,14:31:04,9
4967,Delivered,10:25:32,64
6435,Delivered,10:42:27,40
4732,Failed,,17
5593,Delivered,00:41:10,39
1193,Delivered,14:06:35,12
2039,Delivered,19:01:47,51
6254,Delivered,13:29:38,44
3496,Delivered,18:13:58,39
965,Delivered,16:01:43,40
7419,Delivered,10:04:38,54
3104,Delivered,07:47:25,46
4773,Delivered,09:34:12,37
860,In transit,,50
6848,Failed,,67
3336,Delivered,18:09:39,49
1479,In transit,,65
501,Delivered,16:43:36,14
4282,In transit,,32
2072,Delivered,18:10:42,24
6490,Delivered,22:22:02,65
4980,Delivered,13:27:26,23
8563,Delivered,11:09:49,70
206,Delivered,19:23:54,43
6400,Delivered,00:56:29,41
6069,Delivered,23:02:42,40
125,Delivered,18:38:44,18
6489,Delivered,15:19:16,30
8217,Delivered,17:17:28,69
5752,Delivered,15:52:36,23
8062,Delivered,16:21:06,58
5763,Delivered,21:09:24,30
8942,Delivered,03:37:36,42
7712,Delivered,11:56:02,14
8561,Delivered,14:34:58,35
6224,Delivered,20:56:59,46
2213,Delivered,08:01:34,1
5220,Delivered,23:59:08,4
5852,Delivered,13:37:37,6
5890,In transit,,1
4977,Delivered,17:42:27,5
2142,Delivered,16:32:25,12
836,Delivered,23:47:32,9
208,Delivered,17:32:51,17
318,Delivered,08:55:56,69
1209,Delivered,15:22:39,31
7163,Delivered,01:14:36,56
8587,Delivered,02:12:45,3
333,Delivered,20:39:24,57
8229,Delivered,21:06:00,10
4017,Delivered,14:22:06,12
586,In transit,,64
8434,Delivered,11:39:35,66
616,Delivered,22:13:37,38
7341,Delivered,13:29:20,41
202,In transit,,54
4729,Delivered,21:14:11,26
8808,Delivered,18:19:58,48
794,Delivered,14:41:55,22
3979,Delivered,22:46:16,53
7718,Failed,,53
3890,Delivered,13:09:05,12
5681,Delivered,19:06:37,21
6154,Delivered,12:47:26,25
4720,Delivered,18:36:51,43
6972,Delivered,19:36:47,34
7531,Delivered,20:31:04,31
4742,In transit,,40
8929,Delivered,06:31:05,51
5909,Delivered,00:28:18,47
3192,Failed,,54
2391,Delivered,12:51:42,38
2479,Delivered,09:17:17,46
2661,Delivered,08:26:58,57
5309,Delivered,13:20:07,27
6729,Delivered,08:19:13,41
6453,In transit,,5
6906,Delivered,10:19:07,64
903,Delivered,14:33:23,7
8332,Delivered,18:34:24,16
8255,Delivered,02:12:53,42
382,In transit,,62
8540,Delivered,18:44:18,21
5175,Delivered,10:43:21,61
5875,Delivered,13:54:14,19
576,Delivered,18:00:03,15
5510,In transit,,55
7032,Delivered,12:55:44,39
4141,Delivered,16:57:39,2
7505,Delivered,19:16:06,65
3110,Delivered,17:11:15,34
5279,In transit,,58
7873,Delivered,19:16:44,32
336,Delivered,13:53:11,20
905,Delivered,09:50:22,9
2076,Delivered,17:47:24,31
8489,Delivered,14:23:34,41
4896,Delivered,16:55:43,17
2577,Delivered,18:56:33,56
5141,Delivered,20:26:46,2
4782,Delivered,18:33:28,44
1650,Failed,,60
8368,Delivered,02:11:11,2
5362,Delivered,10:58:50,13
4673,Delivered,17:47:58,37
5733,Failed,,49
8960,Delivered,19:13:07,30
